100000;;;;;;;;
200;;;;;;;;
kS24aDG2;2;Lubin;1;100;38;85;79;81
b2Y5RNjW;1;Gdansk;1;28;73;67;22;24
LPOCOrRu;1;Choinice;1;6;13;93;1;45
F9tk6cBo;2;Wroclaw;1;60;84;32;76;33
8C8wNY4U;3;Zakopane;0;68;3;2;8;35
IhRsRxbW;1;Sopot;0;53;57;59;0;41
5HKAROvm;1;Gdansk;0;42;45;74;55;54
xtcXDASO;2;Karpacz;1;76;58;52;80;85
UkwrsTXo;2;Boleslawiec;1;79;44;56;8;13
AnSqvdD7;2;Lubin;0;15;64;32;35;10
JeSRrUwH;1;Sopot;1;74;6;26;88;10
FKjMcgP3;3;Krakow;1;36;81;64;67;93
kuSqoHYu;1;Choinice;0;73;66;65;77;40
GQXDvBYX;2;Walbrzych;0;63;57;27;2;77
GMj0nGUu;1;Slupsk;0;24;71;96;88;39
peqHbDQW;3;Bialystok;1;54;26;18;81;75
uF65SeVg;1;Slupsk;1;55;13;58;57;53
0EhMxMa2;1;Elblag;1;17;78;77;35;68
JxP89Wu4;3;Krakow;1;96;81;64;43;100
NSE7d2yT;2;Glogow;1;52;60;1;65;65
ufWqOkPA;1;Szczecinek;1;24;94;12;46;78
RJjtmh9h;1;Kolobrzeg;1;14;47;7;54;43
C4Pmw9CL;3;Tarnow;1;66;68;18;30;30
mpEsgLLg;3;Sandomierz;0;98;57;66;7;35
kANJK9dM;3;Rzeszow;0;82;50;56;45;51
rILwHuJt;2;Wroclaw;0;31;5;51;2;15
JQAPFCpG;1;Koszalin;1;80;27;12;48;90
XTEM7GEs;2;Boleslawiec;1;58;82;53;51;67
MDANXIvL;3;Tarnow;0;28;32;8;51;54
RQWGMowk;2;Poznan;1;59;16;49;91;1
sYRp4efB;2;Poznan;1;17;80;6;18;2
PLYRJ1oi;1;Koszalin;1;2;53;58;84;30
cYcUjj6q;3;Tarnow;1;53;41;56;53;81
KA6xP9qR;3;Lublin;1;63;92;19;16;15
X8XeaK3T;3;Lublin;1;78;91;66;83;29
4QeAL0Vw;3;Rzeszow;0;7;91;67;2;63
hf9gMfkw;2;Poznan;1;24;27;60;60;0
jg1eaI1P;3;Sandomierz;0;91;80;15;91;16
mhdNO65u;3;Rzeszow;0;86;22;65;18;6
LPmPly2M;2;Kutno;0;75;58;89;43;78
DVk6xjOd;3;Przemysl;0;33;91;7;60;50
2f7jUGWh;3;Katowice;0;9;37;43;57;30
06j2yAri;3;Kielce;1;41;73;44;68;94
vHO7SWOa;2;Poznan;0;95;32;8;0;13
VBXusI2x;1;Malbork;1;78;81;17;7;10
IH6Nni7Q;3;Rzeszow;0;19;26;100;79;5
lets4MmV;2;Kutno;0;68;72;46;9;15
Pxx19YKF;3;Chelm;0;67;75;78;9;84
BwXJsl6h;2;Lodz;1;61;42;32;45;76
fx6IO8h5;2;Legnica;1;77;90;61;45;66
F9HurW2Y;3;Tarnow;0;66;75;54;41;31
bLa9kcFL;3;Zamosc;1;26;52;83;22;82
PiIRKYH0;1;Szczecin;0;82;82;1;28;59
T2ko3HQn;1;Malbork;1;83;1;23;33;74
AK4WEfUb;2;Boleslawiec;1;57;44;55;84;36
65kXdTRS;3;Chelm;1;74;94;76;62;67
5mETsGPt;3;Zamosc;0;88;43;67;88;66
r2wAVwwk;2;Kalisz;0;62;49;49;74;98
vcMSEndt;1;Elblag;1;1;88;45;80;19
hIqr2aMH;1;Szczecin;0;100;52;99;93;31
FD3arJ53;3;Rzeszow;0;89;89;4;91;52
98kyYsP6;2;Kutno;1;45;51;36;33;42
rqINrhQ3;3;Tarnow;0;19;26;56;7;31
8n56K6ad;2;Lubin;0;47;14;46;36;33
nFTv6yoj;3;Zakopane;0;20;50;87;68;81
StlVyadB;3;Kielce;1;58;6;2;10;32
dQoALW6R;2;Walbrzych;0;57;12;83;65;19
5J8KjAF6;2;Karpacz;1;65;33;4;46;22
VytXlkTr;2;Poznan;1;95;91;34;29;65
te2ENoYE;3;Rzeszow;0;45;34;45;14;72
Y794Owuh;1;Szczecinek;1;93;21;0;16;20
8vAHV03T;2;Boleslawiec;1;96;84;39;55;58
gOCjW8lB;1;Swinoujscie;0;56;97;88;63;98
pfJfnD3L;1;Hel;0;31;19;39;89;30
4WP5DEu5;2;Lodz;0;27;94;16;17;37
DUTs0hKN;1;Malbork;1;74;30;66;61;76
4ilerbF1;2;Gniezno;1;62;90;10;22;47
KNW2raCu;1;Choinice;0;47;38;12;99;68
kJolo1WB;2;Poznan;1;84;18;50;90;7
noW8JdTk;1;Choinice;1;12;4;62;98;91
Y2KTRXb6;1;Olsztyn;0;45;42;31;53;64
nEYqMcg0;3;Gliwice;1;18;76;54;32;11
07DhELYO;3;Katowice;0;64;35;53;74;91
otjqnvqA;3;Tarnow;0;33;57;44;62;96
MaaFbRPN;1;Koszalin;0;74;31;27;51;17
JfBR31e1;3;Przemysl;1;90;9;91;67;7
9PxXMMVK;2;Legnica;0;46;76;56;49;69
kOG1ql4Q;2;Lodz;0;94;20;21;43;5
CTxGyaey;3;Radom;1;39;30;26;61;57
0pPNXE0s;3;Zamosc;0;29;80;10;77;38
r0B3PbLO;1;Hel;0;75;82;12;58;44
VJfYXIU9;3;Chelm;1;84;2;35;39;1
1f1V4fkp;3;Kielce;1;52;61;48;94;95
BIuwtLU8;2;Boleslawiec;1;81;6;42;98;51
USfsDSR3;2;Wroclaw;0;73;84;83;32;54
iaGEHiO8;2;Lodz;1;3;34;81;71;54
vXbFOqVw;3;Lublin;0;90;8;79;79;81
0FhRkfDp;1;Gdynia;1;13;31;60;2;73
QTwkrTko;1;Slupsk;1;99;79;32;3;59
24S6FHN6;1;Kolobrzeg;0;32;12;0;4;57
suGgPpY6;1;Gdansk;0;77;37;80;72;85
nLWcy9y8;2;Lodz;0;72;18;17;70;50
GVq5LuW2;2;Lubin;1;17;42;35;61;83
JRT0j4oi;3;Pulawy;0;82;80;91;60;67
jIauhmOa;2;Legnica;1;48;77;38;73;100
YnJX7NtS;3;Gliwice;0;68;65;20;30;21
PFckjQ7F;3;Zamosc;0;43;27;89;92;98
xyht3L4i;2;Kutno;0;29;89;93;48;22
YU7BnP34;1;Slupsk;0;14;93;73;23;50
lsxs82gr;1;Elblag;0;58;91;22;63;35
JWJN9BM2;2;Walbrzych;1;87;54;65;14;72
7CifKReu;1;Hel;0;34;70;14;46;94
5nSb88te;3;Przemysl;0;66;26;70;23;30
OBDrcyOn;3;Pulawy;1;99;94;87;97;59
Od5TH5kh;2;Warszawa;1;3;18;18;87;21
27XC3Eut;1;Swinoujscie;1;72;32;29;51;61
WFOFJ9pI;1;Torun;1;58;86;47;26;9
gx9xVcv6;3;Radom;1;91;82;66;55;55
7X8xV0Pn;2;Wroclawek;1;75;8;80;28;28
retWKBMS;1;Gdynia;1;57;51;2;96;97
j7PMj6M0;2;Lubin;1;37;13;79;20;37
0hLafnBO;1;Hel;0;2;52;79;25;92
1YJImrGk;1;Hel;0;88;9;100;82;51
rfnJWOMM;2;Wroclawek;0;67;78;63;34;93
lKA48LDg;3;Krakow;1;60;62;98;2;25
Pf1CUK3g;3;Krakow;1;21;81;67;27;30
XWxIphkA;1;Swinoujscie;1;79;51;98;25;71
AxyhtyQM;2;Plock;0;58;57;62;44;51
NJFgsQ6L;3;Rzeszow;1;72;29;74;75;24
4Jc48hS9;1;Sopot;1;29;98;91;50;83
676O6P1Q;2;Lubin;1;47;89;25;57;48
BQPReCmx;3;Zamosc;1;66;39;42;79;21
dpD5Tmhw;2;Karpacz;0;73;67;86;90;60
IuMm7XW5;1;Swinoujscie;0;58;33;62;1;66
3nsQDs52;1;Gdynia;0;61;98;14;41;63
l6rb9L35;1;Malbork;1;32;0;56;71;63
WBmcahab;2;Kalisz;1;64;74;61;35;69
MvqdHswn;2;Legnica;0;31;75;43;38;49
1DL0V2IK;2;Kutno;1;78;16;59;77;18
RbJ4USjS;2;Lodz;1;6;49;89;18;11
qYTOVlbx;1;Hel;0;46;2;19;66;19
KmG3T6hQ;2;Kutno;0;39;41;73;70;36
M0grp1ex;1;Olsztyn;0;62;22;35;99;8
60MaDjwc;1;Slupsk;1;89;72;35;99;38
s53dpFHK;2;Lodz;1;65;95;46;68;18
Sm5KNwqB;2;Poznan;1;4;31;28;83;54
cw2WGcTB;3;Krakow;1;29;24;51;35;80
V8HEEPJY;3;Tarnow;0;55;22;95;21;36
HptRFtMc;2;Plock;1;32;58;5;53;79
qKNCqL8J;1;Choinice;1;73;6;49;99;49
EUQmfh2j;2;Wroclawek;1;45;41;24;77;27
BxXrEiCp;1;Elblag;0;64;74;63;19;7
3njvApOX;2;Wroclawek;1;83;35;38;52;50
0l9nYdU3;2;Lodz;0;11;10;10;61;60
cLu5MLGy;3;Zamosc;1;54;71;65;53;53
sDHH7mE2;2;Walbrzych;1;5;35;25;35;46
GSNS3eMS;3;Tarnow;1;27;35;51;32;0
iUuiFj4d;3;Bialystok;0;67;19;54;22;21
75nN6WQQ;2;Wroclaw;1;92;87;90;55;82
Lg5cJvWC;2;Lodz;1;23;94;46;100;66
uW3yRkfx;1;Kolobrzeg;1;56;100;86;24;68
Wqo5pGUG;2;Gniezno;1;49;16;97;40;73
NUE855jS;3;Bialystok;0;3;0;7;11;87
OeMXA2ip;2;Plock;0;53;2;42;69;61
nUlcwb3G;2;Boleslawiec;1;81;36;63;82;34
fLfdu0w6;1;Choinice;1;3;80;94;22;61
sv08AqJY;3;Przemysl;0;68;75;36;12;92
TTBClh1j;2;Poznan;0;5;91;79;18;88
uDliwk9L;2;Plock;0;92;31;10;5;93
6KBdRaCR;3;Tarnow;0;10;50;51;12;68
tKTqP3UE;3;Rzeszow;1;86;61;29;44;56
WTCMcmCb;1;Gdansk;0;61;69;41;60;41
D1xO3Nj1;2;Walbrzych;1;1;6;48;36;11
2wQQ1dFa;1;Sopot;1;3;34;20;20;86
01fDyN9x;2;Kalisz;0;23;36;15;28;61
9JcuhjN8;1;Kolobrzeg;0;18;11;37;68;35
fupjnBRP;3;Bialystok;1;100;33;5;76;85
ru1PXltY;2;Wroclaw;1;49;43;66;45;51
culalwj9;3;Katowice;0;39;97;93;18;66
0wpvTS32;3;Rzeszow;1;70;25;40;42;6
M6uqdR3J;3;Rzeszow;0;42;35;57;20;82
oM9BmvHg;2;Legnica;0;5;85;40;52;57
CNsrnbON;1;Szczecin;0;99;74;92;81;9
pDC7FOhH;3;Lublin;1;14;43;15;14;71
3h468kt1;1;Kolobrzeg;0;17;52;90;14;52
rtO9OiD6;2;Wroclaw;0;71;56;5;28;85
IJ8W8HB5;2;Warszawa;0;15;65;6;71;37
Qx6RAhpA;1;Swinoujscie;0;87;73;35;84;64
kegSiG2B;2;Legnica;0;39;81;9;69;64
LfkT7nXF;2;Gniezno;0;61;77;16;39;83
D5aOmxNh;1;Kolobrzeg;0;57;90;70;51;43
W0rsWPhm;1;Sopot;0;43;89;20;37;0
UMM94n6u;1;Gdynia;0;97;75;59;57;11
W79k0kLC;2;Walbrzych;1;29;89;33;86;89
VSE3nT4l;3;Zakopane;0;22;0;77;79;31
gSuMgoma;3;Radom;1;5;57;44;75;30
DsmPfYR3;3;Rzeszow;1;1;88;57;47;20
deHGNOMB;2;Plock;1;21;56;99;19;37
f5Q93wSk;2;Legnica;1;93;29;1;17;82
a0Xeq7aU;2;Legnica;1;44;7;15;72;100
uFgLtv8p;1;Szczecinek;0;45;62;32;26;27
lj2aTSeQ;1;Slupsk;0;61;32;44;41;67
2aAIjJgv;1;Swinoujscie;0;11;61;54;23;54
4dKmGXS8;1;Hel;1;36;36;63;84;13
Mka4VWc4;1;Kolobrzeg;1;38;3;48;49;13
0eR1kdCC;3;Zamosc;1;38;24;8;14;25
7PUJiH62;3;Tarnow;1;59;83;51;59;86
rAKeBDoI;3;Krakow;1;82;30;51;41;74
jGxdklYc;2;Walbrzych;0;14;57;2;2;16
ri967KoX;3;Chelm;1;76;30;56;85;96
QYYl55eR;2;Boleslawiec;0;78;92;1;82;80
TQ39nM6a;2;Lubin;0;73;43;9;44;30
n9bRM4qh;2;Karpacz;0;86;29;3;97;5
JSI2JfU2;2;Wroclaw;0;19;71;83;60;68
JJiDwQce;2;Plock;0;49;63;23;55;18
wOqBfDrm;2;Poznan;0;8;60;47;81;41
hV7bcjs2;1;Szczecinek;0;43;7;92;63;87
j6OL254Y;3;Katowice;0;80;43;64;84;24
IMfWFPB3;1;Hel;0;74;37;26;78;60
eu7fpsIl;3;Pulawy;1;67;35;36;94;44
FJ2CMTVo;1;Gdynia;0;53;54;74;11;15
BAUWFFUP;3;Bialystok;0;3;54;98;79;69
rQsDyscE;1;Szczecinek;0;29;3;26;85;42
RuBbYY4w;2;Warszawa;1;61;100;41;13;9
QmwRtRPv;1;Hel;0;95;57;92;88;99
4ycpUuju;2;Gniezno;1;13;59;88;30;72
WBE26kqS;2;Glogow;1;5;1;35;4;69
29JfKWMJ;1;Gdynia;0;25;3;48;97;75
B9XLnFBP;3;Gliwice;1;93;80;66;88;5
KoNiermL;3;Pulawy;1;99;19;46;49;93
U54UqCIT;1;Swinoujscie;1;37;6;68;71;77
6V8y8qkO;3;Krakow;0;4;36;9;19;97
UOPNbOU2;1;Gdansk;1;66;9;24;56;73
MGhjNhPc;2;Gniezno;0;83;79;79;92;57
RwEL2q0Y;1;Malbork;0;12;73;78;26;69
L3kLJnf4;1;Elblag;0;89;5;54;34;70
SjDOlEDy;2;Wroclaw;0;98;8;87;47;82
EcT3g5fH;1;Koszalin;1;56;56;37;8;13
oMvOnr7H;1;Olsztyn;0;23;74;97;49;26
VPdlGQV0;1;Szczecinek;0;78;29;46;76;65
mIXbq1j6;3;Chelm;0;7;8;39;47;70
K3TE5lSP;3;Zamosc;1;41;94;42;45;86
2jRwB2y5;3;Zakopane;1;59;8;76;81;65
Ei4BBHd3;2;Warszawa;1;64;30;59;97;5
g9oOITnT;3;Chelm;1;20;29;43;11;63
kEjbaOeN;3;Krakow;0;27;67;33;22;80
P4g65LhV;2;Warszawa;1;98;52;34;42;10
GedJLAYc;1;Szczecin;0;89;25;58;19;20
tP2hu3Jy;3;Chelm;1;71;58;42;84;54
bU0hjaB9;3;Chelm;0;82;16;86;84;77
ebnBYsEs;3;Gliwice;1;84;100;22;89;78
OCK6wRdi;3;Radom;1;1;23;28;52;45
SARfl2eW;2;Gniezno;1;70;44;42;75;68
L0CqNF36;2;Gniezno;0;51;52;40;83;69
2EyxbN6k;3;Przemysl;1;97;28;73;86;92
EAtfNMUq;2;Kutno;0;90;11;65;73;38
PoncnqiH;1;Elblag;0;51;45;42;59;86
rRCRSs3Q;1;Koszalin;1;58;25;73;75;37
8dF5HtFX;2;Kutno;1;95;47;81;88;12
RQShqtEu;1;Hel;1;99;43;54;35;93
W9thJ408;2;Kalisz;0;39;55;91;2;46
lqoxRGCQ;1;Malbork;1;48;58;67;12;29
P6lBjQus;1;Malbork;0;43;18;77;59;77
s3VJcWVY;2;Karpacz;1;30;47;61;15;24
oY4olyOy;2;Wroclaw;1;56;74;44;37;86
tvtnH8O9;1;Elblag;1;76;34;98;96;84
7bh0kmK7;2;Walbrzych;1;87;97;58;99;44
6cQB2FfX;3;Bialystok;1;62;78;58;68;25
T0xOpBPs;1;Elblag;0;81;7;53;29;16
bqFIg1gy;3;Radom;1;0;30;63;90;92
0a6DSpcc;1;Szczecinek;0;18;55;54;85;39
pCPIDNDU;1;Elblag;1;6;22;9;70;98
7jKd44iq;3;Sandomierz;1;36;44;57;55;1
830qanq8;3;Katowice;1;31;31;81;83;80
Ji7PxlxA;2;Plock;0;68;93;61;58;78
yfskdvUJ;3;Gliwice;0;87;31;89;88;91
uniOoy0f;2;Poznan;1;91;91;21;80;54
i4h3Ryjj;2;Legnica;0;16;71;92;96;51
Wjn86ROq;3;Przemysl;1;29;41;9;41;86
3pGEIEvV;2;Walbrzych;1;70;37;61;28;63
kMg8bY6S;2;Wroclawek;1;89;46;87;92;10
SxK2MSY8;3;Lublin;1;77;20;71;15;88
B3GM4gMQ;3;Zakopane;1;90;39;97;90;78
gg0ifQxy;2;Gniezno;0;80;92;55;15;8
hU4rA3SB;2;Poznan;1;31;63;16;89;52
aIpXmmvJ;3;Chelm;0;3;69;59;8;37
kVlNkT0P;2;Karpacz;1;29;20;95;66;79
ksHC0i0L;3;Pulawy;1;73;38;79;13;41
TICmkxto;2;Kutno;1;64;83;96;70;73
KVvild2l;2;Warszawa;1;62;45;76;17;70
cfFCBtE3;2;Legnica;0;91;37;14;27;5
vaTRULUN;1;Szczecinek;0;38;17;18;32;99
I0i27k8J;1;Malbork;0;99;70;89;34;42
nsi0uica;2;Wroclaw;1;0;26;17;7;1
FywCWfSo;1;Kolobrzeg;0;11;52;30;37;38
vQ6MaPss;3;Bialystok;0;21;72;70;4;37
sqNmepaf;2;Kutno;0;70;54;80;25;53
Ujlw3sa0;1;Kolobrzeg;1;40;9;59;66;45
BMqFbymL;2;Kutno;1;35;18;36;96;36
RYN0H9bH;3;Krakow;0;12;54;75;72;65
JfqCofEn;2;Lodz;1;89;57;45;98;74
Ec9k1X6G;2;Kalisz;1;72;1;86;72;62
lJ1tcSI9;2;Poznan;1;86;69;65;21;24
DVnE2m3g;1;Sopot;0;11;95;41;24;26
YoaSIecj;3;Bialystok;1;45;51;57;82;55
Wib3Lgpa;1;Olsztyn;1;61;1;15;98;19
NLqjPQMS;1;Elblag;0;19;100;11;72;62
jPTx2QhW;1;Gdynia;1;98;47;42;15;71
bG8jXOSM;1;Olsztyn;0;51;70;93;0;66
TY4E4isE;1;Choinice;0;55;71;58;23;80
lLIg7T5t;3;Lublin;0;2;29;50;10;44
2536eRpd;1;Gdansk;0;38;40;43;65;14
HGLAxAKj;2;Walbrzych;0;54;30;36;73;56
CVOVnU5F;2;Wroclaw;1;21;66;63;36;12
4hL5moX0;3;Katowice;0;93;69;91;36;16
dMsPyo2q;3;Rzeszow;1;57;41;28;27;36
m1dnHPvt;3;Zakopane;0;51;54;95;21;81
1vOORhP4;3;Gliwice;0;3;5;40;100;19
y7KkHB15;1;Sopot;0;56;80;6;27;16
GC33Pjhb;3;Zamosc;0;9;68;96;93;64
jOiwug4h;1;Szczecin;1;35;83;10;79;3
4BvOW4gs;1;Malbork;1;27;19;9;15;85
oJFNpdgo;1;Slupsk;0;51;72;94;25;4
cSEgHbAr;2;Wroclaw;1;88;84;28;1;21
JjHlJIL6;1;Hel;1;72;68;45;98;37
hewi4F1n;1;Gdansk;1;24;82;54;35;99
9qBgH2hO;2;Warszawa;1;100;64;83;51;4
NwcQjTqJ;3;Bialystok;1;34;21;93;43;37
W1lI1oH5;3;Lublin;0;96;52;99;66;75
tgH1oq6B;1;Choinice;1;76;93;49;2;43
OPF7hS7V;3;Gliwice;0;2;53;71;3;89
Oeb64WKX;3;Przemysl;1;84;32;60;59;91
4ajncXli;3;Krakow;1;19;0;20;51;41
8emVPW39;3;Zamosc;1;69;58;49;40;22
sSeRElKc;1;Slupsk;1;39;28;31;61;25
GEegav1V;3;Rzeszow;1;93;47;98;39;53
AR3Nf3Rr;2;Plock;0;89;99;53;26;30
OuOjeBft;3;Gliwice;1;16;90;2;90;63
GfVJelPE;3;Przemysl;1;99;73;73;65;30
kptrTwEf;1;Gdynia;0;96;76;76;37;4
dfDGbkwc;3;Lublin;0;3;54;59;16;11
u0p8GRxi;2;Poznan;0;76;37;76;63;11
ssvU7aVY;2;Boleslawiec;0;15;75;70;93;86
TGxt8nOv;3;Chelm;1;50;48;17;16;17
bMjX05to;1;Kolobrzeg;0;8;53;80;39;78
vFurAvrm;3;Krakow;1;59;54;75;44;50
GWsSgAnI;3;Kielce;0;91;76;18;30;94
7NxJlaxu;3;Pulawy;0;33;16;37;1;83
kkNSHM4W;3;Rzeszow;0;17;17;22;62;54
mtkd7IMU;2;Karpacz;0;9;6;97;12;26
lKY2MLQ1;1;Swinoujscie;0;91;49;94;12;48
VyUNdOKY;1;Gdynia;1;58;11;2;54;4
Cxl0087e;3;Kielce;0;63;32;85;72;34
SR4blI8n;1;Malbork;1;97;90;17;56;67
to8lDEky;3;Przemysl;1;17;50;60;81;97
M5qm4m6C;1;Malbork;0;47;43;97;87;76
sBIdlrcD;2;Plock;1;57;49;75;79;88
CHdM0iI6;1;Gdynia;1;65;69;20;39;75
8bcM6Wif;2;Gniezno;0;5;98;23;56;32
EKBTDdXs;3;Katowice;0;12;97;73;75;66
nQpC64OD;2;Lodz;0;47;67;33;14;64
McTAR1oY;2;Plock;1;83;85;37;49;32
rRJQ5Khc;2;Lubin;1;43;100;47;94;1
w0CKO70D;1;Malbork;0;76;13;59;30;13
kmtwLx3d;2;Walbrzych;1;31;95;23;89;31
A5Ods8OM;2;Legnica;1;94;70;53;8;31
i01jISgH;2;Karpacz;0;67;20;7;2;99
FTxPsg7s;1;Gdynia;0;6;94;22;14;76
sSxD96EH;3;Lublin;0;12;17;74;91;27
bmG1DXFx;3;Kielce;1;10;53;42;3;52
vm8tY20C;2;Lodz;1;19;69;100;93;70
l47P0K6j;3;Pulawy;1;83;75;90;97;46
7iq002gG;1;Kolobrzeg;1;90;100;62;29;34
1MymCA7C;1;Szczecinek;0;91;55;1;100;0
7Mha8sfp;1;Swinoujscie;1;25;20;54;87;54
8VkT1GUQ;3;Gliwice;0;5;46;71;96;84
KN7NX4wY;3;Lublin;1;9;71;72;80;89
f3BKSU3Y;3;Pulawy;1;46;73;94;40;46
gRkNvx0b;2;Glogow;1;85;16;68;71;66
GbNO9dlb;3;Zakopane;1;65;15;37;23;37
YwKk8es7;3;Gliwice;1;28;9;10;66;15
cC313ImJ;2;Lodz;0;64;26;72;47;47
4kSyxGGv;2;Warszawa;1;78;30;71;20;74
dFT3ekI0;1;Elblag;0;4;13;11;54;65
i76AIJ9v;1;Olsztyn;0;92;87;77;17;65
8JKLKJNV;3;Pulawy;1;26;57;43;52;75
hn06BYGO;1;Hel;1;48;74;59;93;95
BI3KikQW;3;Lublin;1;16;94;67;88;60
pN3ddPDu;2;Lodz;0;56;70;76;90;94
YmnfS6iR;2;Kutno;1;65;29;16;76;89
2KOOp3XS;3;Chelm;0;74;65;63;51;65
LqpHtqii;3;Tarnow;1;55;86;9;12;82
ejoUfSt6;3;Zakopane;1;9;99;95;70;64
toLNwUjI;3;Rzeszow;1;61;97;54;6;1
kleTaSAU;2;Boleslawiec;1;59;1;36;96;31
6TwgF9SI;1;Choinice;1;0;55;27;71;22
NM31rnuO;1;Elblag;0;66;39;52;69;31
Smt4g4PK;2;Wroclawek;1;45;66;54;64;30
2w81qqF8;2;Kutno;0;23;58;95;1;88
2G0W21D3;3;Pulawy;1;53;19;71;50;40
sADymwvx;2;Wroclaw;1;14;19;91;74;46
OJKkJdYk;2;Walbrzych;1;43;93;77;94;45
PPncG78c;1;Gdansk;0;70;88;94;57;37
m50eaRIj;3;Rzeszow;0;1;89;27;50;85
5a8vrFYR;1;Kolobrzeg;1;67;6;59;38;34
uWXIjlCo;1;Gdansk;0;43;82;34;47;93
Mmk488gh;1;Torun;1;20;66;61;95;62
Fhf1AkG0;3;Lublin;1;4;48;2;46;59
qcFomFR7;2;Boleslawiec;1;58;84;13;6;89
G3BohJDk;2;Poznan;1;25;33;76;24;55
HgExNxNc;1;Szczecin;1;76;90;94;0;20
w17Y05Pb;3;Kielce;0;39;52;28;50;10
OKEkrOLl;1;Choinice;1;99;16;4;32;21
mxHnypef;3;Gliwice;0;23;66;9;48;36
mkBrydD0;1;Szczecinek;0;15;79;80;9;94
cxrAKlCJ;1;Choinice;1;62;75;11;36;100
QsgCf73O;1;Szczecinek;1;35;48;72;48;39
KuidN1I3;2;Lubin;1;16;79;100;47;6
Fdrc2mWE;3;Sandomierz;0;85;42;1;63;42
4NGddfAj;2;Warszawa;0;52;36;39;4;19
4QGtspt6;2;Lubin;0;67;29;37;19;55
W9ImbY0j;1;Sopot;1;81;77;99;45;25
1wEsVXIn;3;Kielce;1;62;55;47;38;2
rEX5uFTh;1;Olsztyn;0;20;56;61;88;83
FAbKxyvi;3;Pulawy;1;98;3;28;78;18
E1seKCqD;2;Warszawa;1;53;16;12;29;62
kLf8MrkC;1;Hel;0;48;59;67;21;78
qM6Bdfql;1;Slupsk;0;91;42;8;95;72
n6CcC1VJ;2;Poznan;0;81;77;65;34;98
t1OaXahk;2;Lodz;1;23;61;96;19;21
nPx2qkGv;1;Malbork;1;9;85;37;47;49
caN4uxat;1;Slupsk;0;32;25;45;91;57
rVooOKam;3;Zakopane;1;52;50;89;18;43
WNa6pScO;3;Zamosc;1;1;50;65;4;84
XjOSeymN;2;Lodz;0;4;73;97;0;76
vloX6Xxg;3;Bialystok;1;65;15;45;41;75
EMw43PY9;2;Lodz;1;80;74;51;55;68
TdVW0ULR;3;Kielce;0;90;62;19;49;42
b73w1YR9;1;Szczecin;0;11;11;89;15;97
YoYTaUhm;2;Lubin;0;47;42;27;69;98
3lEaWlQJ;2;Warszawa;0;96;35;49;62;21
0ymIsPn4;1;Szczecin;1;99;81;21;97;79
E0A61Qie;2;Boleslawiec;0;18;41;54;34;13
AdCvR3w4;3;Kielce;1;12;58;67;82;4
54JcKcdL;3;Katowice;0;13;53;2;6;72
14RpJs0h;2;Boleslawiec;0;88;26;22;70;96
96XgWSaC;1;Elblag;0;62;95;66;79;7
K9tdwIHD;2;Wroclaw;0;17;50;14;1;10
MEf6DdpD;1;Gdynia;1;79;59;84;76;13
4yFQsVsE;1;Koszalin;1;10;97;87;42;64
V5bCSq7S;2;Kutno;0;85;11;33;47;96
1C5eQVAo;2;Poznan;0;97;15;13;38;8
oMEQXFlk;3;Krakow;1;47;16;13;23;72
ENGhO6HD;1;Hel;1;12;56;54;48;43
3POY7Bju;2;Kalisz;1;68;23;30;60;1
ecCjGjxn;2;Lubin;1;51;39;13;68;14
QiChilF4;1;Kolobrzeg;0;53;69;89;37;40
dL50hEIb;2;Wroclawek;1;74;1;56;18;59
AuvFPfSp;2;Wroclaw;0;55;28;54;16;85
CNVvXV3l;2;Lubin;1;58;33;2;45;64
IDU1Rdj6;1;Hel;1;64;22;60;84;87
bVlYdiel;3;Bialystok;1;28;97;34;18;59
BAOvKBTv;3;Bialystok;1;26;43;33;95;26
8IU0fevO;1;Hel;0;87;69;88;91;15
8HjRIV1q;1;Hel;1;70;8;70;39;62
G73ujAOm;2;Gniezno;1;42;39;5;93;70
TpwJpeyc;3;Radom;1;82;80;66;79;42
D7H6oWxX;2;Legnica;0;60;12;43;27;18
0pIOaUpG;2;Lubin;0;26;3;36;12;79
qWserEI4;3;Pulawy;0;74;50;12;62;95
qOc62v4D;1;Slupsk;0;87;13;83;4;14
L1TrHMek;2;Boleslawiec;1;33;83;31;62;89
l0wwpMjK;3;Radom;0;81;82;90;92;87
SFylymVn;1;Hel;1;21;13;30;57;59
UUQkr66P;2;Plock;0;58;83;34;58;45
3bTTMIL0;2;Lodz;0;85;44;40;62;4
e7K5mJQq;2;Gniezno;0;87;62;50;44;10
aUP9fLo7;1;Szczecin;0;0;5;98;57;23
vtiAS2CW;1;Slupsk;1;59;21;40;71;15
3vLYEVai;3;Chelm;1;84;27;64;4;39
L448qsb6;2;Kutno;0;80;76;0;43;88
Cm3migGL;1;Elblag;1;65;68;92;92;45
f8TymeQ6;2;Glogow;1;93;25;52;31;42
2klHL9Ys;3;Tarnow;1;52;86;46;87;73
y2eFTWqr;3;Chelm;1;85;100;63;0;88
WUYOrXYe;2;Boleslawiec;1;60;65;96;26;97
AtlinwwR;3;Gliwice;0;37;13;57;72;49
p8tGoPv2;2;Plock;0;47;49;36;41;75
M9iSDg59;3;Zamosc;0;77;51;21;3;16
wovHvRwB;2;Gniezno;1;9;50;41;61;91
htrxik4O;2;Lodz;1;37;97;96;36;52
